code,first_date,last_date,obs
SZ002866,2017-04-26,2026-07-29,2173
SZ002867,2017-04-27,2026-07-29,2248
SZ002868,2017-05-03,2026-07-29,2239
SZ002869,2017-05-15,2026-07-29,2237
SZ002870,2017-05-15,2026-07-29,2192
SZ002871,2017-05-11,2026-07-29,2239
SZ002872,2017-05-19,2026-07-29,2171
SZ002873,2017-05-19,2026-07-29,2223
SZ002875,2017-06-01,2026-07-29,2221
SZ002876,2017-05-25,2026-07-29,2227
SZ002877,2017-06-05,2026-07-29,2224
SZ002878,2017-06-06,2026-07-29,2219
SZ002879,2017-07-07,2026-07-29,2200
SZ002880,2017-06-16,2026-07-29,2172
SZ002881,2017-06-22,2026-07-29,2211
SZ002882,2017-07-17,2026-07-29,2194
SZ002883,2017-06-20,2026-07-29,2197
SZ002884,2017-07-11,2026-07-29,2192
SZ002885,2017-06-27,2026-07-29,2205
SZ002886,2017-06-27,2026-07-29,2205
SZ002887,2017-08-01,2026-07-29,2183
SZ002888,2017-07-21,2026-07-29,2186
SZ002889,2017-07-31,2026-07-29,2184
SZ002890,2017-08-02,2026-07-29,2172
SZ002891,2017-08-21,2026-07-29,2157
SZ002892,2017-08-17,2026-07-29,2169
SZ002893,2017-09-15,2026-07-29,2143
SZ002895,2017-08-25,2026-07-29,2161
SZ002896,2017-08-29,2026-07-29,2161
SZ002897,2017-09-07,2026-07-29,2156
SZ002898,2017-09-12,2026-07-16,2107
SZ002899,2017-09-15,2026-07-29,2148
SZ002900,2017-09-22,2026-07-29,2145
SZ002901,2017-09-22,2026-07-29,2145
SZ002902,2017-09-29,2026-07-29,2130
SZ002903,2017-10-13,2026-07-29,2134
SZ002905,2017-10-16,2026-07-29,2134
SZ002906,2017-10-13,2026-07-29,2135
SZ002907,2017-10-20,2026-07-29,2126
SZ002908,2017-10-20,2026-07-29,2128
SZ002909,2017-10-26,2026-07-29,2124
SZ002910,2017-10-31,2026-07-29,2121
SZ002911,2017-11-22,2026-07-29,2107
SZ002912,2017-11-21,2026-07-29,2108
SZ002913,2017-12-01,2026-07-29,2100
SZ002915,2017-12-05,2026-07-29,2093
SZ002916,2017-12-13,2026-07-29,2090
SZ002917,2017-12-08,2026-07-29,2085
SZ002918,2017-12-19,2026-07-29,2088
SZ002919,2017-12-18,2026-07-29,2087
SZ002920,2017-12-26,2026-07-29,2083
SZ002921,2017-12-27,2026-07-29,2082
SZ002922,2017-12-29,2026-07-29,2078
SZ002923,2018-01-05,2026-07-29,2076
SZ002925,2018-01-15,2026-07-29,2068
SZ002926,2018-02-05,2026-07-29,2055
SZ002927,2018-02-23,2026-07-29,2044
SZ002928,2018-03-02,2026-07-29,2041
SZ002929,2018-03-01,2026-07-29,2042
SZ002930,2018-03-28,2026-07-29,2014
SZ002931,2018-04-03,2026-07-29,1995
SZ002932,2018-07-10,2026-07-29,1953
SZ002933,2018-08-28,2026-07-29,1916
SZ002935,2018-09-03,2026-07-29,1915
SZ002936,2018-09-19,2026-07-29,1903
SZ002937,2018-09-26,2026-07-29,1899
SZ002938,2018-09-18,2026-07-29,1904
SZ002939,2018-10-26,2026-07-29,1882
SZ002940,2018-10-23,2026-07-29,1875
SZ002941,2018-11-28,2026-07-29,1859
SZ002942,2018-12-05,2026-07-29,1854
SZ002943,2018-11-29,2026-07-29,1843
SZ002945,2019-01-17,2026-07-29,1825
SZ002946,2019-01-25,2026-07-29,1819
SZ002947,2019-02-01,2026-07-29,1814
SZ002948,2019-01-16,2026-07-29,1820
SZ002949,2019-02-26,2026-07-29,1802
SZ002950,2019-03-11,2026-07-29,1793
SZ002951,2019-03-15,2026-07-29,1786
SZ002952,2019-03-28,2026-07-29,1780
SZ002953,2019-05-09,2026-07-29,1754
SZ002955,2019-05-23,2026-07-29,1740
SZ002956,2019-06-19,2026-07-29,1726
SZ002957,2019-07-26,2026-07-29,1699
SZ002958,2019-03-26,2026-07-29,1782
SZ002959,2019-08-23,2026-07-29,1679
SZ002960,2019-08-09,2026-07-29,1689
SZ002961,2019-09-05,2026-07-29,1670
SZ002962,2019-09-17,2026-07-29,1663
SZ002963,2019-10-28,2026-07-29,1639
SZ002965,2019-10-25,2026-07-29,1640
SZ002966,2019-08-02,2026-07-29,1694
SZ002967,2019-11-08,2026-07-29,1630
SZ002968,2019-12-03,2026-07-29,1603
SZ002969,2019-12-02,2026-07-29,1597
SZ002970,2019-12-17,2026-07-29,1603
SZ002971,2020-01-13,2026-07-29,1585
SZ002972,2019-12-27,2026-07-29,1595
SZ002973,2020-01-06,2026-07-29,1590
SZ002975,2020-02-05,2026-07-29,1574
SZ002976,2020-03-06,2026-07-29,1552
SZ002977,2020-03-17,2026-07-29,1544
SZ002978,2020-04-17,2026-07-29,1523
SZ002979,2020-04-08,2026-07-29,1530
SZ002980,2020-04-15,2026-07-29,1525
SZ002981,2020-04-17,2026-07-29,1523
SZ002982,2020-04-24,2026-07-29,1518
SZ002983,2020-04-28,2026-07-29,1516
SZ002984,2020-09-11,2026-07-29,1423
SZ002985,2020-04-29,2026-07-29,1515
SZ002986,2020-06-02,2026-07-29,1494
SZ002987,2020-05-07,2026-07-29,1512
SZ002988,2020-05-18,2026-07-29,1505
SZ002989,2020-06-10,2026-07-29,1486
SZ002990,2020-05-25,2026-07-29,1500
SZ002991,2020-07-31,2026-07-29,1453
SZ002992,2020-08-03,2026-07-29,1452
SZ002993,2020-08-17,2026-07-29,1442
SZ002995,2020-08-05,2026-07-29,1441
SZ002996,2020-08-28,2026-07-29,1433
SZ002997,2020-09-03,2026-07-29,1429
SZ002998,2020-09-25,2026-07-29,1413
SZ002999,2020-09-03,2026-07-29,1429
SZ003000,2020-09-14,2026-07-29,1422
SZ003001,2020-10-13,2026-07-29,1407
SZ003002,2020-09-22,2026-07-29,1416
SZ003003,2020-09-21,2026-07-29,1417
SZ003004,2020-11-26,2026-07-29,1373
SZ003005,2020-09-22,2026-07-29,1411
SZ003006,2020-09-21,2026-07-29,1417
SZ003007,2020-09-23,2026-07-29,1415
SZ003008,2020-09-23,2026-07-29,1415
SZ003009,2020-09-25,2026-07-29,1413
SZ003010,2020-09-25,2026-07-29,1413
SZ003011,2020-09-30,2026-07-29,1410
SZ003012,2020-10-19,2026-07-29,1403
SZ003013,2020-10-22,2026-07-29,1390
SZ003015,2020-10-21,2026-07-29,1401
SZ003016,2020-10-26,2026-07-29,1398
SZ003017,2020-10-26,2026-07-29,1398
SZ003018,2020-11-06,2026-07-29,1389
SZ003019,2020-11-17,2026-07-29,1382
SZ003020,2020-12-15,2026-07-29,1362
SZ003021,2020-12-04,2026-07-29,1369
SZ003022,2020-12-08,2026-07-29,1367
SZ003023,2020-12-11,2026-07-29,1364
SZ003025,2020-12-11,2026-07-29,1364
SZ003026,2020-12-18,2026-07-29,1359
SZ003027,2020-12-18,2026-07-29,1359
SZ003028,2020-12-28,2026-07-29,1353
SZ003029,2020-12-24,2026-07-29,1355
SZ003030,2021-01-06,2026-07-29,1347
SZ003031,2021-01-04,2026-07-29,1339
SZ003032,2021-01-12,2026-07-29,1341
SZ003033,2021-01-11,2026-07-29,1344
SZ003035,2021-01-19,2026-07-29,1338
SZ003036,2021-01-28,2026-07-29,1331
SZ003037,2021-02-04,2026-07-29,1326
SZ003038,2021-02-10,2026-07-29,1322
SZ003039,2021-03-08,2026-07-29,1304
SZ003040,2021-03-22,2026-07-29,1299
SZ003041,2021-04-06,2026-07-29,1280
SZ003042,2021-04-06,2026-07-29,1289
SZ003043,2021-04-06,2026-07-29,1284
SZ003816,2019-08-26,2026-07-29,1678
SZ300001,2009-10-30,2026-07-29,3975
SZ300002,2009-10-30,2026-07-29,3947
SZ300003,2009-10-30,2026-07-29,3947
SZ300004,2009-10-30,2026-07-29,3894
SZ300005,2009-10-30,2026-07-29,3982
SZ300006,2009-10-30,2026-07-29,3934
SZ300007,2009-10-30,2026-07-29,3938
SZ300008,2009-10-30,2026-07-29,3881
SZ300009,2009-10-30,2026-07-29,3927
SZ300010,2009-10-30,2026-07-29,3723
SZ300011,2009-10-30,2026-07-29,3882
SZ300012,2009-10-30,2026-07-29,3969
SZ300013,2009-10-30,2026-07-29,3883
SZ300014,2009-10-30,2026-07-29,4006
SZ300015,2009-10-30,2026-07-29,4044
SZ300016,2009-10-30,2026-07-29,3977
SZ300017,2009-10-30,2026-07-29,4014
SZ300018,2009-10-30,2026-07-29,3972
SZ300019,2009-10-30,2026-07-29,3986
SZ300020,2009-10-30,2026-07-29,3888
SZ300021,2009-10-30,2026-07-29,4030
SZ300022,2009-10-30,2026-07-29,3862
SZ300023,2009-10-30,2022-06-28,2941
SZ300024,2009-10-30,2026-07-29,4058
SZ300025,2009-10-30,2026-07-29,3651
SZ300026,2009-10-30,2026-07-29,3945
SZ300027,2009-10-30,2026-07-29,3871
SZ300028,2009-10-30,2020-07-31,1782
SZ300029,2009-12-25,2026-07-09,3856
SZ300030,2009-12-25,2026-07-29,3832
SZ300031,2009-12-25,2026-07-29,3890
SZ300032,2009-12-25,2026-07-29,3799
SZ300033,2009-12-25,2026-07-29,4008
SZ300034,2009-12-25,2026-07-29,3929
SZ300035,2009-12-25,2026-07-29,3891
SZ300036,2009-12-25,2026-07-29,3945
SZ300037,2010-01-08,2026-07-29,3930
SZ300038,2010-01-08,2022-06-29,2603
SZ300039,2010-01-08,2026-07-29,4010
SZ300040,2010-01-08,2026-07-29,3781
SZ300041,2010-01-08,2026-07-29,3965
SZ300042,2010-01-08,2026-07-29,3989
SZ300043,2010-01-20,2026-07-29,3670
SZ300044,2010-01-20,2026-07-29,3804
SZ300045,2010-01-20,2026-07-29,3957
SZ300046,2010-01-20,2026-07-29,3860
SZ300047,2010-01-20,2026-07-29,3804
SZ300048,2010-01-20,2026-07-29,3927
SZ300049,2010-01-20,2026-07-29,3773
SZ300050,2010-01-20,2026-07-29,3863
SZ300051,2010-02-11,2026-07-29,3750
SZ300052,2010-02-11,2026-07-29,3778
SZ300053,2010-02-11,2026-07-29,3820
SZ300054,2010-02-11,2026-07-29,3861
SZ300055,2010-02-26,2026-07-29,3918
SZ300056,2010-02-26,2026-07-29,3670
SZ300057,2010-02-26,2026-07-29,3787
SZ300058,2010-02-26,2026-07-29,3781
SZ300059,2010-03-19,2026-07-29,3909
SZ300061,2010-03-19,2026-07-29,3810
SZ300062,2010-03-19,2026-07-29,3822
SZ300063,2010-03-26,2026-07-29,3687
SZ300064,2010-03-26,2022-06-24,2838
SZ300065,2010-03-26,2026-07-29,3733
SZ300066,2010-03-26,2026-07-29,3917
SZ300067,2010-04-21,2026-07-29,3845
SZ300068,2010-04-21,2026-07-29,3851
SZ300069,2010-04-21,2026-07-29,3811
SZ300070,2010-04-21,2026-07-29,3862
SZ300071,2010-04-21,2026-07-29,3384
SZ300072,2010-04-27,2026-07-29,3879
SZ300073,2010-04-27,2026-07-29,3827
SZ300074,2010-04-27,2026-07-29,3873
SZ300075,2010-04-27,2026-07-29,3853
SZ300076,2010-04-30,2026-07-29,3809
SZ300077,2010-04-30,2026-07-29,3862
SZ300078,2010-04-30,2026-07-29,3857
SZ300079,2010-04-30,2026-07-29,3916
SZ300080,2010-06-25,2026-07-29,3552
SZ300081,2010-05-20,2026-07-29,3729
SZ300082,2010-05-20,2026-07-29,3908
SZ300083,2010-05-20,2026-07-29,3799
SZ300084,2010-05-20,2026-07-29,3808
SZ300085,2010-05-26,2026-07-29,3713
SZ300086,2010-05-26,2026-07-29,3744
SZ300087,2010-05-26,2026-07-29,3679
SZ300088,2010-05-26,2026-07-29,3471
SZ300089,2010-06-25,2023-07-12,2678
SZ300090,2010-06-25,2020-08-24,2204
SZ300091,2010-06-25,2026-07-29,3815
SZ300092,2010-07-08,2026-07-29,3735
SZ300093,2010-07-08,2026-07-29,3636
SZ300094,2010-07-08,2026-07-29,3787
SZ300095,2010-07-28,2026-07-29,3810
SZ300096,2010-07-28,2026-07-29,3753
SZ300097,2010-07-28,2026-07-29,3781
SZ300098,2010-07-28,2026-07-29,3668
SZ300099,2010-08-06,2026-07-29,3704
SZ300100,2010-08-06,2026-07-29,3609
SZ300101,2010-08-06,2026-07-29,3795
SZ300102,2010-08-12,2026-07-29,3782
SZ300103,2010-08-12,2026-07-29,3776
SZ300104,2010-08-12,2020-07-20,1700
SZ300105,2010-08-20,2026-07-29,3866
SZ300106,2010-08-20,2026-07-29,3807
SZ300107,2010-08-20,2026-07-29,3863
SZ300108,2010-08-25,2025-04-23,3190
SZ300109,2010-08-25,2026-07-29,3512
SZ300110,2010-08-25,2026-07-29,3628
SZ300111,2010-08-27,2026-07-29,3647
SZ300112,2010-08-27,2026-07-29,3675
SZ300113,2010-08-27,2026-07-29,3719
SZ300114,2010-08-27,2025-02-14,3421
SZ300115,2010-09-02,2026-07-29,3825
SZ300116,2010-09-02,2024-05-16,3030
SZ300117,2010-09-02,2025-03-31,3436
SZ300118,2010-09-02,2026-07-29,3707
SZ300119,2010-09-17,2026-07-29,3806
SZ300120,2010-09-17,2026-07-29,3731
SZ300121,2010-09-17,2026-07-29,3800
SZ300122,2010-09-28,2026-07-29,3769
SZ300123,2010-09-28,2026-07-29,3585
SZ300124,2010-09-28,2026-07-29,3824
SZ300125,2010-10-13,2026-07-29,3697
SZ300126,2010-10-13,2026-07-29,3717
SZ300127,2010-10-13,2026-07-29,3826
SZ300128,2010-10-13,2026-07-29,3668
SZ300129,2010-10-19,2026-07-29,3788
SZ300130,2010-10-19,2026-07-29,3704
SZ300131,2010-10-19,2026-07-29,3451
SZ300132,2010-10-26,2026-07-29,3714
SZ300133,2010-10-26,2026-07-29,3703
SZ300134,2010-10-26,2026-07-29,3447
SZ300135,2010-10-26,2026-07-29,3683
SZ300136,2010-11-05,2026-07-29,3748
SZ300137,2010-11-05,2026-07-29,3754
SZ300138,2010-11-05,2026-07-29,3790
SZ300139,2010-11-12,2026-07-29,3802
SZ300140,2010-11-12,2026-07-29,3595
SZ300141,2010-11-12,2026-07-29,3713
SZ300142,2010-11-12,2026-07-29,3541
SZ300143,2010-12-09,2026-07-29,3387
SZ300144,2010-12-09,2026-07-29,3706
SZ300145,2010-12-09,2026-07-29,3644
SZ300146,2010-12-15,2026-07-29,3622
SZ300147,2010-12-15,2026-07-29,3770
SZ300148,2010-12-15,2026-07-29,3486
SZ300149,2010-12-22,2026-07-29,3374
SZ300150,2010-12-22,2026-07-29,3596
SZ300151,2010-12-22,2026-07-29,3692
SZ300152,2010-12-29,2026-07-29,3582
SZ300153,2010-12-29,2026-07-29,3657
SZ300154,2010-12-29,2026-07-29,3751
SZ300155,2011-01-07,2026-07-29,3745
SZ300156,2011-01-07,2020-08-24,2054
SZ300157,2011-01-07,2026-07-29,3528
SZ300158,2011-01-07,2026-07-29,3636
SZ300159,2011-01-07,2026-07-29,3616
SZ300160,2011-01-13,2026-07-29,3700
SZ300161,2011-01-13,2026-07-29,3559
SZ300162,2011-01-13,2026-07-29,3613
SZ300163,2011-01-13,2026-07-29,3354
SZ300164,2011-01-13,2026-07-29,3466
SZ300165,2011-01-25,2026-07-29,3552
SZ300166,2011-01-25,2026-07-29,3538
SZ300167,2011-01-25,2026-07-29,3678
SZ300168,2011-01-25,2026-07-29,3535
SZ300169,2011-01-25,2026-07-29,3491
SZ300170,2011-02-01,2026-07-29,3690
SZ300171,2011-02-01,2026-07-29,3752
SZ300172,2011-02-01,2026-07-29,3756
SZ300173,2011-02-01,2026-07-29,3439
SZ300174,2011-02-01,2026-07-29,3704
SZ300175,2011-02-15,2026-07-29,3718
SZ300176,2011-02-15,2026-07-29,3614
SZ300177,2011-02-15,2026-07-29,3670
SZ300178,2011-02-15,2022-06-21,2630
SZ300179,2011-02-15,2026-07-29,3593
SZ300180,2011-02-22,2026-07-29,3584
SZ300181,2011-02-22,2026-07-29,3624
SZ300182,2011-02-22,2026-07-29,3594
SZ300183,2011-02-22,2026-07-29,3647
SZ300184,2011-02-22,2026-07-29,3410
SZ300185,2011-03-08,2026-07-29,3694
SZ300186,2011-03-08,2015-10-16,1030
SZ300187,2011-03-08,2026-07-29,3520
SZ300188,2011-03-16,2026-07-29,3632
SZ300189,2011-03-16,2026-07-29,3465
SZ300190,2011-03-16,2026-07-29,3508
SZ300191,2011-03-16,2026-07-29,3635
SZ300192,2011-03-22,2026-07-29,3421
SZ300193,2011-03-22,2026-07-29,3718
SZ300194,2011-03-22,2026-07-29,3533
SZ300195,2011-03-29,2026-07-29,3591
SZ300196,2011-03-29,2026-07-29,3567
SZ300197,2011-03-29,2026-07-29,3404
SZ300198,2011-04-07,2026-07-29,3446
SZ300199,2011-04-07,2026-07-29,3563
SZ300200,2011-04-07,2026-07-29,3667
SZ300201,2011-04-07,2026-07-29,3361
SZ300202,2011-04-15,2022-07-01,2688
SZ300203,2011-04-15,2026-07-29,3632
SZ300204,2011-04-15,2026-07-29,3713
SZ300205,2011-04-21,2026-07-29,3676
SZ300206,2011-04-21,2026-07-29,3706
SZ300207,2011-04-21,2026-07-29,3657
SZ300208,2011-04-26,2025-07-18,3225
SZ300209,2011-04-26,2026-07-29,3375
SZ300210,2011-04-26,2026-07-29,3658
SZ300211,2011-05-05,2026-07-29,3662
SZ300212,2011-05-05,2026-07-29,3515
SZ300213,2011-05-05,2026-07-29,3462
SZ300214,2011-05-11,2026-07-29,3638
SZ300215,2011-05-11,2026-07-29,3661
SZ300216,2011-05-11,2020-09-15,1783
SZ300217,2011-05-18,2026-07-29,3662
SZ300218,2011-05-18,2026-07-29,3675
SZ300219,2011-05-18,2026-07-29,3465
SZ300220,2011-05-25,2026-07-29,3467
SZ300221,2011-05-25,2026-07-29,3606
SZ300222,2011-05-25,2026-07-29,3367
SZ300223,2011-05-31,2026-07-29,3437
SZ300224,2011-05-31,2026-07-29,3597
SZ300225,2011-05-31,2026-07-29,3469
SZ300226,2011-06-08,2026-07-29,3564
SZ300227,2011-06-08,2026-07-29,3585
SZ300228,2011-06-08,2026-07-29,3609
SZ300229,2011-06-15,2026-07-29,3519
SZ300230,2011-06-15,2026-07-29,3546
SZ300231,2011-06-15,2026-07-29,3658
SZ300232,2011-06-22,2026-07-29,3582
SZ300233,2011-06-22,2026-07-29,3564
SZ300234,2011-06-22,2026-07-29,3579
SZ300235,2011-06-29,2026-07-29,3527
SZ300236,2011-06-29,2026-07-29,3625
SZ300237,2011-06-29,2026-07-29,3532
SZ300238,2011-07-06,2026-07-29,3425
SZ300239,2011-07-06,2026-07-29,3581
SZ300240,2011-07-06,2026-07-29,3507
SZ300241,2011-07-12,2026-07-29,3531
SZ300242,2011-07-12,2026-07-22,3364
SZ300243,2011-07-12,2026-07-29,3482
SZ300244,2011-07-19,2026-07-29,3557
SZ300245,2011-07-19,2026-07-29,3638
SZ300246,2011-07-19,2026-07-29,3646
SZ300247,2011-07-29,2026-07-29,3388
SZ300248,2011-07-29,2026-07-29,3496
SZ300249,2011-08-03,2026-07-29,3519
SZ300250,2011-08-03,2026-07-29,3518
SZ300251,2011-08-03,2026-07-29,3522
SZ300252,2011-08-18,2026-07-29,3484
SZ300253,2011-08-18,2026-07-29,3559
SZ300254,2011-08-19,2026-07-29,3532
SZ300255,2011-08-19,2026-07-29,3598
SZ300256,2011-08-19,2026-07-29,3466
SZ300257,2011-08-19,2026-07-29,3577
SZ300258,2011-08-26,2026-07-29,3620
SZ300259,2011-08-31,2026-07-29,3595
SZ300260,2011-09-06,2026-07-29,3535
SZ300261,2011-09-06,2026-07-29,3533
SZ300262,2011-09-16,2024-06-18,2986
SZ300263,2011-09-16,2026-07-29,3475
SZ300264,2011-09-16,2026-07-29,3592
SZ300265,2011-09-16,2026-07-29,3477
SZ300266,2011-09-27,2026-07-29,3208
SZ300267,2011-09-27,2026-07-29,3436
SZ300268,2014-12-12,2026-07-29,2679
SZ300269,2011-10-12,2026-07-29,3329
SZ300270,2011-10-12,2026-07-29,3574
SZ300271,2011-10-26,2026-07-29,3385
SZ300272,2011-11-02,2026-07-29,3419
SZ300273,2011-10-26,2023-07-05,2668
SZ300274,2011-11-02,2026-07-29,3552
SZ300275,2011-11-02,2026-07-29,3566
SZ300276,2011-11-15,2026-07-29,3431
SZ300277,2011-11-23,2026-07-29,3486
SZ300278,2014-04-04,2026-07-29,2565
SZ300279,2011-12-29,2026-07-29,3283
SZ300280,2011-12-29,2025-10-13,2868
SZ300281,2011-12-29,2026-07-29,3483
SZ300282,2011-12-29,2024-07-17,2794
SZ300283,2012-01-10,2026-07-29,3491
SZ300284,2012-01-10,2026-07-29,3392
SZ300285,2012-01-13,2026-07-29,3395
SZ300286,2012-01-13,2026-07-29,3524
SZ300287,2012-02-01,2026-07-29,3380
SZ300288,2012-02-16,2026-07-29,3333
SZ300289,2012-02-16,2026-07-29,3428
SZ300290,2012-02-16,2026-07-29,3209
SZ300291,2012-02-09,2026-07-29,3279
SZ300292,2012-02-29,2026-07-29,3110
SZ300293,2012-03-08,2026-07-29,3404
SZ300294,2012-03-08,2026-07-29,3325
SZ300295,2012-03-15,2026-07-29,3344
SZ300296,2012-03-15,2026-07-29,3313
SZ300297,2012-03-15,2023-07-28,2585
SZ300298,2012-03-19,2026-07-29,3275
SZ300299,2012-03-19,2026-07-29,3126
SZ300300,2012-03-19,2026-07-29,3279
SZ300301,2012-03-21,2026-07-29,3330
SZ300302,2012-03-21,2026-07-29,3457
SZ300303,2012-03-19,2026-07-29,3473
SZ300304,2012-03-21,2026-07-29,3461
SZ300305,2012-03-29,2026-07-29,3479
SZ300306,2012-03-29,2026-07-29,3383
SZ300307,2012-03-29,2026-07-29,3444
SZ300308,2012-04-10,2026-07-29,3307
SZ300309,2012-04-10,2023-05-29,2502
SZ300310,2012-04-25,2026-07-29,3306
SZ300311,2012-04-25,2026-07-29,3303
SZ300312,2012-05-08,2022-07-01,2248
SZ300313,2012-04-25,2026-07-29,3179
SZ300314,2012-05-08,2026-07-29,3450
SZ300315,2012-05-11,2026-07-29,3073
SZ300316,2012-05-11,2026-07-29,3352
SZ300317,2012-05-11,2026-07-29,3158
SZ300318,2012-05-23,2026-07-29,3329
SZ300319,2012-05-23,2026-07-29,3197
SZ300320,2012-06-01,2026-07-29,3345
SZ300321,2012-05-23,2026-07-29,3447
SZ300322,2012-06-08,2026-07-29,3177
SZ300323,2012-06-01,2026-07-29,3088
SZ300324,2012-06-08,2026-07-29,3089
SZ300325,2012-06-01,2022-06-27,2309
SZ300326,2012-06-13,2026-07-29,3156
SZ300327,2012-06-13,2026-07-29,3427
SZ300328,2012-06-19,2026-07-29,3391
SZ300329,2012-06-19,2026-07-29,3396
SZ300330,2012-06-19,2023-05-23,2525
SZ300331,2012-06-28,2026-07-29,3265
SZ300332,2012-06-28,2026-07-29,3187
SZ300333,2012-06-28,2026-07-29,3422
SZ300334,2012-07-05,2026-07-29,3205
SZ300335,2012-07-10,2026-07-29,3264
SZ300336,2012-07-10,2023-07-04,2513
SZ300337,2012-07-18,2026-07-29,3348
SZ300338,2012-07-26,2026-07-29,3293
SZ300339,2012-07-18,2026-07-29,3257
SZ300340,2012-07-26,2026-07-29,3231
SZ300341,2012-07-26,2026-07-29,3220
SZ300342,2012-07-26,2026-07-29,3323
SZ300343,2012-08-01,2026-07-29,3114
SZ300344,2012-08-01,2026-04-21,3175
SZ300345,2012-08-01,2026-07-29,3267
SZ300346,2012-08-07,2026-07-29,3330
SZ300347,2012-08-17,2026-07-29,3248
SZ300348,2012-08-17,2026-07-29,3209
SZ300349,2012-08-17,2026-07-29,3187
SZ300350,2012-08-21,2026-07-29,3192
SZ300351,2012-09-20,2026-07-29,3225
SZ300352,2012-09-12,2026-07-29,3251
SZ300353,2014-01-02,2026-07-29,2717
SZ300354,2012-09-20,2026-07-29,3362
SZ300355,2012-09-27,2026-07-29,3235
SZ300356,2012-10-09,2023-07-12,2340
SZ300357,2014-01-21,2026-07-29,3041
SZ300358,2014-01-21,2026-07-29,2918
SZ300359,2014-01-21,2026-07-29,2873
SZ300360,2014-01-21,2026-07-29,2954
SZ300362,2014-01-21,2021-08-27,1177
SZ300363,2014-01-29,2026-07-29,2925
SZ300364,2015-01-21,2026-07-29,2638
SZ300365,2014-01-23,2026-07-29,2978
SZ300366,2014-01-27,2026-07-29,2851
SZ300367,2014-01-29,2022-06-29,1834
SZ300368,2014-01-23,2026-07-29,2917
SZ300369,2014-01-29,2026-07-29,2942
SZ300370,2014-01-23,2026-07-29,2943
SZ300371,2014-01-23,2026-07-29,3041
SZ300372,2014-01-27,2017-08-25,515
SZ300373,2014-01-23,2026-07-29,2996
SZ300374,2015-03-19,2026-07-29,2631
SZ300375,2014-01-27,2026-07-29,2993
SZ300376,2014-01-27,2026-07-29,2915
SZ300377,2014-01-27,2026-07-29,2992
SZ300378,2014-01-27,2026-07-29,3034
SZ300379,2014-01-28,2026-01-21,2773
SZ300380,2014-01-28,2026-07-29,3038
SZ300381,2014-01-28,2026-07-29,2882
SZ300382,2014-01-29,2026-07-29,3025
SZ300383,2014-01-29,2026-07-29,2847
SZ300384,2014-08-01,2026-07-29,2799
SZ300385,2014-06-26,2026-07-29,2918
SZ300386,2014-06-26,2026-07-29,2940
SZ300387,2014-07-02,2026-07-29,2845
SZ300388,2014-08-01,2026-07-29,2869
SZ300389,2014-08-01,2026-07-29,2908
SZ300390,2014-07-31,2026-07-29,2845
SZ300391,2014-08-01,2026-04-10,2703
SZ300392,2014-09-10,2023-07-07,1858
SZ300393,2014-09-12,2026-07-29,2873
SZ300394,2015-02-17,2026-07-29,2768
SZ300395,2014-09-10,2026-07-29,2887
SZ300396,2014-09-10,2026-07-29,2824
SZ300397,2014-09-10,2026-07-29,2848
SZ300398,2014-10-09,2026-07-29,2776
SZ300399,2014-10-09,2026-07-29,2856
SZ300400,2014-10-10,2026-07-29,2870
SZ300401,2014-10-09,2026-07-29,2854
SZ300402,2014-10-10,2026-07-29,2783
SZ300403,2014-10-30,2026-07-29,2856
SZ300404,2015-04-24,2026-07-29,2669
SZ300405,2014-10-30,2026-07-29,2769
SZ300406,2014-10-30,2026-07-29,2856
SZ300407,2014-12-03,2026-07-29,2713
SZ300408,2014-12-03,2026-07-29,2822
SZ300409,2014-12-03,2026-07-29,2742
SZ300410,2014-12-31,2026-07-29,2592
SZ300411,2014-12-31,2026-07-29,2526
SZ300412,2014-12-31,2026-07-29,2717
SZ300413,2015-01-21,2026-07-29,2539
SZ300414,2015-05-13,2026-07-29,2517
SZ300415,2015-01-23,2026-07-29,2788
SZ300416,2015-01-22,2026-07-29,2789
SZ300417,2015-01-23,2026-07-29,2797
SZ300418,2015-01-21,2026-07-29,2728
SZ300419,2015-01-22,2026-07-29,2684
SZ300420,2015-02-17,2026-07-29,2624
SZ300421,2015-02-17,2026-07-29,2739
SZ300422,2015-02-17,2026-07-29,2758
SZ300423,2015-02-17,2026-07-29,2512
SZ300424,2015-04-22,2026-07-29,2675
SZ300425,2015-02-16,2026-07-29,2646
SZ300426,2015-02-17,2026-07-29,2695
SZ300427,2015-02-17,2026-07-29,2574
SZ300428,2015-03-19,2026-07-29,2592
SZ300429,2015-03-24,2026-07-29,2664
SZ300430,2015-03-19,2026-07-29,2691
SZ300431,2015-03-24,2020-11-09,1080
SZ300432,2015-03-19,2026-07-29,2676
SZ300433,2015-03-18,2026-07-29,2739
SZ300434,2015-04-24,2026-07-29,2615
SZ300435,2015-03-26,2026-07-29,2747
SZ300436,2015-04-22,2026-07-29,2689
SZ300437,2015-04-23,2026-07-29,2617
SZ300438,2015-04-24,2026-07-29,2689
SZ300439,2015-04-22,2026-07-29,2736
SZ300440,2015-04-23,2026-07-29,2604
SZ300441,2015-04-23,2026-07-29,2493
SZ300442,2015-04-24,2026-07-29,2722
SZ300443,2015-04-22,2026-07-29,2729
SZ300444,2015-04-23,2026-07-29,2632
SZ300445,2015-04-24,2026-07-29,2738
